Series Name,Series Code,Type,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3477739161,3511523641,3497544590,3433768600,3425634294,3441535104,3605602363,3733737147,3764097991,3834060338,3912561187,4232045773,4536302039,4464649372,4541882426,4718971067,4869568738,5075069423,5242119678,5418741286,5607973667,5674032720,5945742924,6197830194,6958275951,7134269026,7638888382,8049405616,8262699735,8287154923,8787636884,9235045192,9702493818,10247261643,10871578022,11335161084,11338991739,11222512163,11341464002,11246291862,10335184546,10707646944,11285723333,11787126127,12224610620
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,265130983.8,272815506,280722756.6,288859190.6,297231448.4,305846367.8,297231448.4,288859190.6,280722756.6,272815506,265130983.8,257662913.9,250405201.4,243351919.9,236497311,229835780.5,223361887.2,217070346.8,210956024.8,205013926.1,199239202.5,161396132.1,135152628.9,113369639.8,108986622.5,100351077,88449940.04,80530475.15,71037562.52,66371666.24,61821096.4,57641317.13,51893680.32,52041399.24,49795903.15,49795903.15,54004007.64,42081044.92,50497253.9,47691850.9,47691850.9,54705358.39,68031022.61,70836425.61,82058037.59,84863440.58,88370194.32,82759388.33,82058037.59,89071545.07,90474246.57,97487754.05,100293157,100994507.8,102397209.3
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Nepal,NPL,3312007762,3375209679,3439686985,3504872894,3768875642,3723528944,3985689329,3923054321,3949553904,4125839146,4232120438,4181530377,4311902146,4291354369,4563151176,4629612136,4833247301,4979065088,5198429820,5321574269,5198145984,5631773978,5844619816,5670601763,6219580093,6601767395,6903181024,7020232623,7560566499,7887912410,8253520017,8779116585,9139622809,9491484581,10271305209,10627560489,11193827113,11758960073,12113656107,12648180060,13432367221,14077106360,14094019043,14650033416,15336036357,15869604827,16403555897,16963173095,17998713599,18814609456,19720799062,20395607080,21348110877,22100664485,23429242138,24360801287,24466311259,26662720369,28695053195,30605298793,29880069319,31325711777,33089761145,33745781687,34982690898
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Netherlands,NLD,1.65063E+11,1.6555E+11,1.7688E+11,1.83291E+11,1.98458E+11,2.15611E+11,2.21521E+11,2.33218E+11,2.48181E+11,2.64138E+11,2.80357E+11,2.9246E+11,3.02795E+11,3.19279E+11,3.30259E+11,3.30265E+11,3.44983E+11,3.53678E+11,3.63214E+11,3.7053E+11,3.75502E+11,3.7256E+11,3.67937E+11,3.75553E+11,3.87051E+11,3.97038E+11,4.08103E+11,4.15985E+11,4.303E+11,4.49319E+11,4.68116E+11,4.79533E+11,4.87715E+11,4.93848E+11,5.08471E+11,5.24315E+11,5.4225E+11,5.65287E+11,5.91561E+11,6.21395E+11,6.47616E+11,6.62664E+11,6.64293E+11,6.64943E+11,6.7835E+11,6.92148E+11,7.16631E+11,7.44475E+11,7.60234E+11,7.32369E+11,7.42031E+11,7.5519E+11,7.47805E+11,7.47579E+11,7.59635E+11,7.75744E+11,7.9455E+11,8.16651E+11,8.35097E+11,8.54305E+11,8.21261E+11,8.7281E+11,9.16513E+11,9.11032E+11,9.2088E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8738203074,..,..,..,..,..,..,..,..,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,New Zealand,NZL,42169502939,43567695918,44909961496,47650420052,50558660811,53648670594,57000887530,54384875095,54358308884,59899960124,59062793729,61298590947,64436532490,69462760982,73625970474,72351001836,73023006890,70148574828,70372042491,71914438834,72838001601,76229086932,76937776426,79624078134,83440220877,84788059636,87082121111,87927548030,87616568095,87757994040,87892387206,86933663001,87884573621,93501741195,98288327599,1.0293E+11,1.06647E+11,1.08865E+11,1.09799E+11,1.15704E+11,1.19025E+11,1.23085E+11,1.28886E+11,1.3498E+11,1.40498E+11,1.45209E+11,1.49245E+11,1.53807E+11,1.52243E+11,1.52185E+11,1.54405E+11,1.57638E+11,1.61368E+11,1.65547E+11,1.71881E+11,1.78224E+11,1.84959E+11,1.91209E+11,1.97845E+11,2.0243E+11,2.01808E+11,2.10961E+11,2.18337E+11,2.21381E+11,2.24234E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Nicaragua,NIC,2980615374,3204094266,3553045711,3939101155,4399916078,4819014941,4978097197,5325046369,5396559615,5733181025,5810798354,6002831090,6136137334,6529894124,7456644457,7445217381,7833072593,8488581747,7823178770,5751695781,6016948592,6339655005,6287900476,6577974632,6474957371,6210659228,6147477622,6104054733,5344110782,5251218576,5248461701,5238527334,5258766205,5238102617,5412936136,5732943937,6096657285,6338490398,6573754971,7036282429,7324881903,7541760192,7598620454,7790161380,8203988040,8555315487,8910613085,9362947173,9684631534,9365749046,9778787862,10396483140,11071852873,11617373487,12173318264,12756696261,13338803114,13956550775,13487142195,13096437236,12803529948,14142060837,14644146346,15292551635,15841222425
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Niger,NER,2602180353,2720485699,3000116630,3282974506,3287276512,3514748217,3501304403,3505606409,3519050223,3325997034,3427632151,3622298371,3435160574,2849548704,3099603386,3013025468,3033459909,3268995364,3709414437,3974526141,3876950088,3870062063,3954215023,3801438868,3162043119,3406093637,3622453381,3625651332,3874775279,3911858659,3860672838,3843705602,3920608632,3933219485,4006172006,4104613432,4108739820,4171499823,4587507438,4577434991,4522117709,4850791324,5089376068,5199846593,5218763717,5601396628,5933618262,6120095512,6593265447,6722664934,7299346342,7471447187,8259606009,8698614859,9276388745,9683867926,10239808437,10752347793,11527744540,12212475571,12646096747,12821067681,14346774736,14586026438,16088387161
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Nigeria,NGA,65552393151,65678119685,68372888068,74238337576,77913498064,81719554395,78246053144,65927285450,65104275427,80857806917,1.01078E+11,1.15469E+11,1.19354E+11,1.2579E+11,1.39829E+11,1.32519E+11,1.44502E+11,1.53207E+11,1.44376E+11,1.54135E+11,1.60616E+11,1.39531E+11,1.30038E+11,1.15833E+11,1.1454E+11,1.21313E+11,1.21387E+11,1.25272E+11,1.34459E+11,1.3704E+11,1.53179E+11,1.53728E+11,1.60847E+11,1.57574E+11,1.54714E+11,1.54601E+11,1.61088E+11,1.6582E+11,1.701E+11,1.71094E+11,1.79675E+11,1.90308E+11,2.19481E+11,2.35606E+11,2.57401E+11,2.73974E+11,2.90575E+11,3.09728E+11,3.30679E+11,3.57255E+11,3.85856E+11,4.06337E+11,4.23525E+11,4.5178E+11,4.80286E+11,4.93027E+11,4.85055E+11,4.88964E+11,4.98366E+11,5.09372E+11,4.7693E+11,4.82221E+11,5.03047E+11,5.19783E+11,5.40898E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7293742777,6843662858,6394362794,5916750488,5812724182,5747928136,5816047056,5899797048,6099135594,6363778789,6653275728,6449202687,6545532201,6691013308,7003757264,7334620965,7711402290,8210598903,8659882990,8628827363,8918648176,9127334380,9085697011,9351477060,9690853712,10064519963,10351178143,10463154366,10764555646,11185494934,10661068595,11141955230,11449348867,11741875753,12093396440
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1607115152,1612630303,1562993939,1364448485,1270690909,1185757576,1054496970,869187878.8,881321212.1,816242424.2,822860606.1,844921212.1,880218181.8,910000000,1175830303,1448278788,1165903030,1032436364,732412121.2,768812121.2,896763636.4,..,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Norway,NOR,68793506118,73109153566,75166405039,78011485854,81919589025,86249538031,89515388221,95115541631,97265034480,1.01646E+11,1.03622E+11,1.09501E+11,1.15338E+11,1.20566E+11,1.25295E+11,1.315E+11,1.3916E+11,1.4495E+11,1.50559E+11,1.57142E+11,1.64314E+11,1.66941E+11,1.67334E+11,1.73982E+11,1.84512E+11,1.94758E+11,2.02631E+11,2.06184E+11,2.05658E+11,2.07793E+11,2.11808E+11,2.18341E+11,2.26146E+11,2.3258E+11,2.44338E+11,2.54492E+11,2.67287E+11,2.81412E+11,2.88922E+11,2.94909E+11,3.04697E+11,3.10995E+11,3.15279E+11,3.18259E+11,3.31035E+11,3.39924E+11,3.48291E+11,3.58441E+11,3.60168E+11,3.53179E+11,3.55959E+11,3.59895E+11,3.69677E+11,3.73433E+11,3.81082E+11,3.8816E+11,3.92681E+11,4.02355E+11,4.0569E+11,4.10249E+11,4.05006E+11,4.20836E+11,4.34497E+11,4.34811E+11,4.4393E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Oman,OMN,1249211742,1263447839,1518510059,1587317448,1588503801,1595621861,1678665421,2790262281,5075146585,6377742275,7263935714,7329182208,8049290789,6902101210,7695760470,9576104314,11543047911,11659311607,11228671308,11715068326,12422124728,14539734068,16221957658,18925617928,22088390354,25182354730,25686545709,24802727111,26281968614,29371903351,29333594830,31115340233,33733348947,35771841958,37158277767,39015009844,40203383600,42629059778,42600125690,42726901831,45372727045,47465846486,47093635558,46060087701,46977841908,48283564529,50538317581,53055456656,57803951303,61261764565,62776154507,64593279187,70318260490,73994291063,74950483987,78710793238,82682873556,82934277089,84001727416,83053651985,80246670661,82318780120,88892516940,90149469538,91620377321
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Pakistan,PAK,18921911099,20054831466,20953861209,22774506906,24498481839,27051068282,28617312098,30162822260,32344565831,34126072054,38000562581,38178546784,38489093529,41208064652,42666909142,44463790023,46756427335,48602230016,52513996839,54487701575,60054003904,64810739569,69047733113,73728049698,77462527004,83343570902,87928845525,93602316255,1.0074E+11,1.05736E+11,1.10451E+11,1.16041E+11,1.24983E+11,1.2718E+11,1.31933E+11,1.38481E+11,1.45192E+11,1.46665E+11,1.50405E+11,1.5591E+11,1.62552E+11,1.68488E+11,1.72859E+11,1.82196E+11,1.96464E+11,2.1076E+11,2.23515E+11,2.3345E+11,2.384E+11,2.46678E+11,2.50383E+11,2.57093E+11,2.64877E+11,2.76444E+11,2.87823E+11,2.99964E+11,3.19683E+11,3.33853E+11,3.54391E+11,3.63242E+11,3.58614E+11,3.81974E+11,4.00225E+11,3.98564E+11,4.10716E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Palau,PLW,..,..,..,..,..,..,..,..,..,..,148308261.8,148495633.9,149002451.5,149303473,149461039.9,149498803.7,149436725.7,151573826.8,150833244.8,150268906.8,149706683.6,149146560.6,148588529.6,151459272.8,158459715.8,167074388.1,176157398.1,185734205.2,195831657.1,206478057.6,217703251,228382085.2,213765541.2,187472296.1,201157831.3,223084012.1,246284846,251949375.8,256988326.3,243110935,236780563.4,254174212,266158469.4,260495247.8,269540972.5,277316764,277949312.2,281625452.2,266995277.7,249543075.9,242946999.6,255317876,259543766.7,252919480.3,265990771.3,287057525.6,290866364.1,282170906.7,278660962.7,277652130.2,258570955.3,224284364.1,227677066.6,232722385.9,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Panama,PAN,2863868498,3176791805,3438709929,3732334107,3897756020,4254791885,4577364757,4968863615,5315560540,5764267691,6165416113,6758291009,7068010814,7447160841,7629491136,7762314431,7891515155,7977850374,8759092854,9154544093,10352368742,11305491606,11910160900,11375232179,11683441112,12260864070,12698305735,12468586339,10800308965,10969036469,11857417965,12974268848,14038376882,14804274837,15226218447,15492932886,16124998498,17368081091,18824824035,19805907204,20639538974,20835595580,21358328188,22446932303,24282115712,26291748099,28883388478,32682439429,36015209145,36595725400,38818327774,43441154769,47623362260,50635232150,52977523730,55767806073,58317491743,61667283150,64083529457,66072084910,54297226728,63238418849,70219021769,75251148213,77318963570
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Papua New Guinea,PNG,2618701702,2780566580,2957802655,3078259812,3342075345,3685257013,3899508937,4058236946,4235159448,4585553584,5082756253,5402725547,5707631247,6080297607,6239025757,6184129558,5974583505,6024460261,6539543139,6659373434,6505978016,6488097665,6510997035,6720857086,6697016429,6964909833,7291777026,7493795332,7711807860,7602332587,7373337464,8077262450,9195889414,10869751501,11515643990,11134194181,11995278889,11526936460,11092473175,11298300004,11016425271,11003063602,10985579675,11223318880,11528725111,12260199192,12923469113,13933462679,13892155836,14836880986,16339627662,16520596167,17289980089,17951312547,20382597142,21723437010,22915960976,23725951012,23659695751,24719771867,23936789891,23814388298,25173614524,26132952333,27125951106
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Paraguay,PRY,2840643135,3036655622,3136873108,3284628970,3422993222,3634122580,3706496252,4045654270,4228804026,4427606506,4673490345,4932315341,5259391844,5643475390,6116484716,6535613449,7027480419,7835224753,8777702779,9818926783,10968933818,11974835381,11807472960,11448216676,11770667083,12303070325,12913897549,13893068568,14714895265,15735403257,16384218445,16956625718,17244282667,18095522438,19057827421,20358106834,20678499693,21555788372,21570454447,21275784845,20783433276,20610088071,20605676606,21495995448,22368177915,22845400902,23943606097,25241738121,26881515166,26811317495,29786095177,31062837785,30842899501,33400724749,35171376877,36211447840,37756961788,39573101424,40841122661,40677000527,40343536419,41964030301,42037903095,44139473680,46015383701
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Peru,PER,27514598739,29536122814,32500159378,33906847467,36127022964,38157987898,41301794164,42892972386,42958271666,44468022473,45964792098,48074824232,49746643130,52869207462,57831952690,60319225841,61192111990,61405711440,59783063686,62228639707,65927096479,69587396443,69432408996,62205824296,64450388680,65778796308,71979080890,78979871696,71523166042,62717204195,59592279647,60914786738,60585536757,63762386033,71610493994,76917830599,79070739970,84192012967,83862369617,85116037106,87409379265,87949475111,92745825187,96608710265,1.01399E+11,1.07772E+11,1.15886E+11,1.25757E+11,1.37235E+11,1.38739E+11,1.50299E+11,1.59809E+11,1.6962E+11,1.79547E+11,1.83825E+11,1.89803E+11,1.97306E+11,2.02276E+11,2.10305E+11,2.15018E+11,1.91509E+11,2.171E+11,2.23198E+11,2.22298E+11,2.29643E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Philippines,PHL,31344414578,33129626605,34735185774,37172298520,38437083909,40491580380,42289875657,44498543745,46740451308,48932332358,50739152607,53473489812,56377307515,61328367804,63410224489,66866781056,72736616791,76782933145,80769798288,85289329759,89724981381,92795557533,96227514092,98052903643,91150588918,84899137702,87879678171,91712822474,97854767009,1.03906E+11,1.07109E+11,1.06642E+11,1.07087E+11,1.09424E+11,1.14209E+11,1.19492E+11,1.26494E+11,1.33055E+11,1.32371E+11,1.36801E+11,1.42796E+11,1.4715E+11,1.52619E+11,1.60382E+11,1.70918E+11,1.79366E+11,1.88902E+11,2.01217E+11,2.09958E+11,2.12999E+11,2.28622E+11,2.37443E+11,2.53819E+11,2.70953E+11,2.88153E+11,3.06446E+11,3.28355E+11,3.51113E+11,3.73379E+11,3.96224E+11,3.58511E+11,3.78999E+11,4.0773E+11,4.30233E+11,4.54722E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.94797E+11,1.81131E+11,1.85687E+11,1.92628E+11,2.02824E+11,2.18907E+11,2.32247E+11,2.47015E+11,2.58431E+11,2.70575E+11,2.83174E+11,2.86668E+11,2.92118E+11,3.0241E+11,3.17805E+11,3.28169E+11,3.48522E+11,3.72084E+11,3.88395E+11,3.98552E+11,4.11182E+11,4.32791E+11,4.39334E+11,4.4234E+11,4.59682E+11,4.80054E+11,4.94605E+11,5.2009E+11,5.52574E+11,5.77884E+11,5.66121E+11,6.05337E+11,6.3715E+11,6.38741E+11,6.58085E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Portugal,PRT,36024041106,38017937010,40532613596,42913378578,45621533494,49029000598,51028358838,54878184456,59748902784,61016022359,66576926207,70992076013,76682585127,85271549892,86246084032,82496423036,88188866127,93129733594,95752235291,1.01152E+11,1.05794E+11,1.07506E+11,1.09801E+11,1.09611E+11,1.07551E+11,1.1057E+11,1.15149E+11,1.22497E+11,1.31671E+11,1.40151E+11,1.45688E+11,1.52052E+11,1.53708E+11,1.50568E+11,1.5202E+11,1.58531E+11,1.64086E+11,1.71308E+11,1.79544E+11,1.86558E+11,1.93677E+11,1.97442E+11,1.98964E+11,1.97113E+11,2.00638E+11,2.02207E+11,2.05493E+11,2.10644E+11,2.11316E+11,2.04719E+11,2.08276E+11,2.04707E+11,1.96415E+11,1.94482E+11,1.95924E+11,1.99039E+11,2.03028E+11,2.09757E+11,2.15937E+11,2.21866E+11,2.03663E+11,2.14984E+11,2.30003E+11,2.37133E+11,2.42206E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Puerto Rico (US),PRI,14872866396,15920174751,17245260651,18737156257,20060172568,21906679851,23549494281,25015031909,26310919277,28777629537,31194351251,33180011639,35560204651,37816462600,38919711945,38664956205,41078843373,43523314808,46540327586,50220189698,52351266023,52952230930,52127953623,50907130173,53925254341,55595558165,58362753381,61729699984,65364574808,68198098011,66260903262,67787813678,70881684618,74173803638,77278688339,80794086619,82663425484,86697472738,91492472088,96423641766,99578589113,1.05865E+11,1.06836E+11,1.06893E+11,1.16244E+11,1.13935E+11,1.12329E+11,1.11023E+11,1.08975E+11,1.06848E+11,1.06406E+11,1.06025E+11,1.06056E+11,1.0573E+11,1.04472E+11,1.03376E+11,1.02069E+11,99124231779,94801000740,96389357184,92359439313,92715228857,95456906861,96155166599,99210088885
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,8816150736,9698458024,10772987963,11934843426,12643564609,13386896519,14504556747,13444936045,14636609980,15401773271,15245226293,15382581529,14325106863,14063649967,14718697889,14406636433,15175343804,15182171404,16078595047,17079039176,17662196493,17368609719,19336564856,19080329053,19351023288,19815300047,20682003550,26889094693,29905688772,31186867737,33690588603,35003910635,37517944590,38913596625,46392367817,49868435892,62919128076,74235546524,87348184125,97792023155,1.16952E+11,1.32594E+11,1.38866E+11,1.46582E+11,1.54401E+11,1.6174E+11,1.66696E+11,1.64199E+11,1.66227E+11,1.67371E+11,1.61417E+11,1.64043E+11,1.70908E+11,1.7354E+11,1.77635E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1646E+11,1.01416E+11,92524246376,93938788973,97632408356,1.03718E+11,1.07771E+11,1.02545E+11,1.00464E+11,1.00086E+11,1.02549E+11,1.079E+11,1.14054E+11,1.16724E+11,1.28896E+11,1.34913E+11,1.45745E+11,1.56288E+11,1.70834E+11,1.6141E+11,1.55105E+11,1.62078E+11,1.65164E+11,1.65624E+11,1.72441E+11,1.77885E+11,1.82973E+11,1.97968E+11,2.08647E+11,2.1691E+11,2.09106E+11,2.20789E+11,2.30035E+11,2.35229E+11,2.37384E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.19741E+12,1.16149E+12,1.10287E+12,9.4261E+11,8.609E+11,7.52687E+11,7.21499E+11,6.94406E+11,7.04127E+11,6.66809E+11,7.09484E+11,7.80433E+11,8.20235E+11,8.58786E+11,9.21477E+11,9.87823E+11,1.05104E+12,1.13723E+12,1.23389E+12,1.29806E+12,1.19681E+12,1.25066E+12,1.30444E+12,1.35694E+12,1.38076E+12,1.39092E+12,1.36348E+12,1.36612E+12,1.39107E+12,1.43012E+12,1.46155E+12,1.42277E+12,1.50623E+12,1.48461E+12,1.54521E+12,1.61234E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Rwanda,RWA,1013800019,970231699,1080195804,974115775.1,852692315,912462032.3,976415682.4,1043944762,1117164761,1240135221,1314561009,1330423037,1333922958,1379784405,1399236931,1369659505,1636805800,1669445500,1822213800,2038508902,2220988317,2341725672,2384130728,2526710088,2419558042,2526085094,2664315943,2663675545,2783509646,2782492711,2715732611,2647448783,2802926176,2575645529,1281433435,1732806552,1953664803,2224242543,2421280838,2526652276,2738155709,2970476182,3362343587,3436395423,3692326723,4038589400,4411233104,4747955681,5277886757,5607662713,6018965508,6497978178,7059501493,7392699273,7848619320,8543760200,9053886356,9408633100,10209916255,11174486370,10797494125,11969932684,12946823693,14014924092,15260942683
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,340680797.8,386718743.9,392857136.7,421502969.1,376488089.2,362165172.6,395926332.8,392857136.7,417410707.6,462946425.5,434275788.4,395064496.2,391269845.9,392956359.7,398015901.3,413616120.2,436383943.3,438492096.8,432167726.7,448189539.8,428373059.4,418520426,417683438.9,434808422.4,423755155.4,452035062.3,484486518.4,487603825.8,498306192.1,509196346.9,535129944.4,574676737.9,607157232.7,638806086.2,658527692.5,702248686.9,717221521.8,720707093.2,746336191.8,742293455.8,787756851,818078226.2,787546481.6,788391466,793594248.7,824150498.7,889949544.4,902464748.2,896962898,936894420.7,907769700.5,861986288.3,881527953.2,1015816489,1064051362
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1248966330,1342209396,1463670758,1495569702,1578997708,1583905238,1645249360,1720089190,1761803193,1829281727,1959331267,1949516207,1748307486,1652610655,1515199821,1408461048,1397419106,1387604047,1419401071,1452677592,1456429357,1478187033,1508721723,1408423248,1604162946,1730866818,1737823775,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,76468736.25,80579183.17,82425278.6,83737737.16,88497202.07,93256666.98,94785464.74,116981878.4,120371194.3,140043649.3,138529274.1,124241500.2,128084020.9,123122082.5,115697254.5,126456967.4,119081846.7,115592613.5,117902997.6,121599628.8,118982019.5,120410999.1,121253872.4,122587663.3,125284593.9,127790287.9,129707143.6,130999443,134274413.2,137631282,138248377,142484974.9,147272738.2,159483885.9,165126275.8,176048759.3,191657434.8,198636586.4,211009232.4,217977600.6,221134908.5,225556350.9,232194345.2,244081946.5,256057120.6,259999643,273459368.8,284706697,297171520.8,303157496.5,311114954.8,317023957.8,317558772.4,318740893.7,322247041.7
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Saudi Arabia,SAU,39062138603,43701490633,48911870587,53165300282,57831504044,64850377194,70155880866,76406337222,82259159326,87225874037,1.331E+11,1.5337E+11,1.8218E+11,2.23162E+11,2.5909E+11,2.44871E+11,2.82149E+11,2.98772E+11,2.99287E+11,3.321E+11,3.51354E+11,3.61834E+11,3.03546E+11,2.70176E+11,2.59348E+11,2.40645E+11,2.43071E+11,2.35455E+11,2.50996E+11,2.52038E+11,2.75796E+11,2.98468E+11,3.1214E+11,3.13325E+11,3.16311E+11,3.17297E+11,3.27783E+11,3.3646E+11,3.45894E+11,3.43703E+11,3.5992E+11,3.6116E+11,3.58674E+11,3.90125E+11,4.23797E+11,4.48991E+11,4.63868E+11,4.74136E+11,5.03713E+11,4.9834E+11,5.23454E+11,5.85006E+11,6.18711E+11,6.36936E+11,6.62571E+11,6.93414E+11,7.05231E+11,7.13567E+11,7.36594E+11,7.48759E+11,7.2027E+11,7.67229E+11,8.59301E+11,8.63964E+11,8.81213E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Senegal,SEN,3845391102,3960500895,3955105292,4028847383,4185324878,4241081336,4363087109,4309866484,4580990424,4280745764,4647265165,4640738107,4936966115,4661323443,4857135178,5223152496,5689084008,5536451272,5317543794,5689861493,5916759626,6223261363,6721768519,6342159312,6591776710,6820055505,7033317655,7473312401,7412287163,7706835394,7649320651,7852789724,7956464848,8064689718,8060857301,8501672123,8673403962,8937561243,9464741444,10059440324,10450471991,10900976316,10908464913,11518679089,12053525217,12573060905,12866110160,13229850431,13719774159,14097356679,14575382432,14769831309,15361066999,15731635117,16710783797,17774766696,18904543056,20304894471,21565674311,22560634320,22863414676,24359596784,25297546479,26374572022,27973016519
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22980131320,24396847807,26576270302,27996144671,25105401188,26625555757,28430375122,30290019038,31671150001,33788958112,35783687980,37179490291,40091414081,42160489174,40835549107,41493398702,41515918200,41331605760,41518250532,40769149020,41297410635,42526090400,43531153349,45555069182,47719029695,47265687464,51022863668,52402255080,54366256510,56513683534
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Seychelles,SYC,132183659.7,125730088.2,136302204.8,150117255.1,159003065.4,157316724.9,179178255.4,180082638.8,193684704.9,193684704.9,210868159.8,244294507.6,259705357.5,283219564.4,286909489.6,296025766.3,344211797.7,322904306.7,391204032.8,452992130.2,429886464.9,413220699,404662590.8,402168917.3,419484794.2,462665475.2,466190739.1,488915450.9,514957094.3,567923802.4,610261194.7,627107005,672089666.1,721174866.3,703602944.5,707015677,777702722.2,872533006.1,894062242.6,910799133.5,949537227.2,927971690.1,939226436.1,883932969,858736866.5,936072662.7,1024120861,1115022509,1084627595,1057735599,1105387984,1210507987,1248162998,1263811654,1315169065,1432403352,1605975219,1717657340,1802500556,1901895701,1678615793,1687886479,1902424765,1945405358,2012826895
